id,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,has_reentrancy_guard,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,created_at,ground_truth_vulnerable,num_known_vulns,ground_truth_vulnerable
363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,3,0,2,0,3,0,22,1,1,1.6666666666666667,0,8,0.36363636363636365,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,9,6,0,3,0.6666666666666666,False,1,5,3,0,0,0,0.0,False,2,1,0.0,3,2,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:42.025758,True,1,True
364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,24,3,0,4,0,1,0,259,9,1,1.0,0,117,0.4517374517374517,0,0,3,0,26,3,0,0,0,6,1,0.0,0.0,24.0,112.4,True,simple,0,10,7,0,4,0.7,False,0,3,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,4,0,True,0,0,0.0,0,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:42.588795,True,1,True
365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,0,1,0,1,0,13,1,1,1.0,0,6,0.46153846153846156,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,False,simple,0,3,1,0,1,0.3333333333333333,False,0,2,2,0,0,0,0.0,False,1,1,0.0,2,1,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:42.925766,True,1,True
366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,7,0,1,0,1,0,41,1,1,1.0,0,19,0.4634146341463415,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,13,6,0,1,0.46153846153846156,False,0,7,7,0,0,0,0.0,False,6,1,0.0,7,1,3,True,0,6,0.0,6,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:43.252214,True,1,True
367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,2,0,1,0,1,0,19,1,1,1.0,0,12,0.631578947368421,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,3,1,0,1,0.3333333333333333,False,0,2,2,0,0,0,0.0,False,1,1,0.0,2,1,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:43.573445,True,1,True
368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,3,0,2,0,1,0,24,1,1,1.0,0,7,0.2916666666666667,0,0,0,0,6,0,0,1,0,3,1,0.0,0.0,10.0,20.0,False,simple,0,9,6,0,4,0.6666666666666666,False,2,3,3,1,1,0,0.0,False,3,0,0.3333333333333333,3,2,2,True,0,4,0.0,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:43.900965,True,1,True
369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,2,0,1,0,1,0,15,1,1,1.0,0,8,0.5333333333333333,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,3,1,0,1,0.3333333333333333,False,0,2,2,0,0,0,0.0,False,1,1,0.0,2,1,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:44.227106,True,1,True
370,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,1,0,1,0,1,0,14,1,1,1.0,0,7,0.5,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,2,1,0,1,0.5,False,0,1,1,0,0,0,0.0,False,1,0,0.0,1,1,1,True,0,2,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:44.543972,True,1,True
371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,4,1,0,1,0,1,0,17,1,1,1.0,0,8,0.47058823529411764,0,0,0,0,5,0,0,1,0,3,1,0.0,0.0,9.0,14.999999999999998,False,simple,0,4,3,0,3,0.75,False,0,1,1,1,1,0,0.0,False,1,0,1.0,1,1,1,True,0,2,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:44.861707,True,1,True
372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,2,0,2,0,3,0,20,1,1,2.0,0,8,0.4,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,8,6,0,3,0.75,False,1,4,2,0,0,0,0.0,False,1,1,0.0,2,2,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:45.187119,True,1,True
373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,2,0,1,0,1,0,15,1,1,1.0,0,8,0.5333333333333333,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,3,1,0,1,0.3333333333333333,False,0,2,2,0,0,0,0.0,False,1,1,0.0,2,1,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:45.510864,True,1,True
374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,5,1,2,0,1,0,28,1,1,1.0,0,8,0.2857142857142857,2,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,12,7,0,3,0.5833333333333334,False,1,5,5,4,1,1,0.2,False,4,1,0.8,3,2,2,True,1,3,2.0,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:45.830727,True,1,True
375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,2,0,1,0,1,0,15,1,1,1.0,0,8,0.5333333333333333,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,3,1,0,1,0.3333333333333333,False,0,2,2,0,0,0,0.0,False,1,1,0.0,2,1,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:46.152854,True,1,True
376,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,16,5,4,4,0,5,1,65,2,1,2.2,0,6,0.09230769230769231,3,0,0,0,17,3,0,2,0,8,3,0.0,0.0,36.0,85.95,True,simple,0,17,15,0,4,0.8823529411764706,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,4,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:46.503082,True,1,True
377,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,14,5,4,3,0,5,1,60,2,1,2.2,0,6,0.1,2,0,0,0,16,2,0,2,0,7,3,0.0,0.0,34.0,84.5142857142857,True,simple,0,16,14,0,4,0.875,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,3,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:46.858279,True,1,True
378,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,5,3,2,3,0,1,1,26,1,1,1.0,0,9,0.34615384615384615,1,0,0,0,5,2,0,1,0,6,4,0.0,0.0,15.0,15.999999999999998,True,simple,0,10,7,0,6,0.7,False,0,3,3,1,1,2,0.6666666666666666,False,2,1,0.3333333333333333,3,3,1,True,2,1,0.5,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:47.191770,True,1,True
379,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,26,6,4,4,0,5,1,86,2,1,2.6666666666666665,0,6,0.06976744186046512,3,0,0,0,25,4,0,2,0,8,4,0.0,0.0,46.0,159.85,True,simple,0,29,26,0,5,0.896551724137931,False,2,16,6,1,1,4,0.8,False,6,0,0.16666666666666666,5,4,4,True,4,4,1.0,4,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:47.538021,True,1,True
380,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,5,4,3,0,5,1,62,2,1,2.2,0,6,0.0967741935483871,3,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,simple,0,16,14,0,4,0.875,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,3,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:47.870851,True,1,True
381,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,3,2,1,0,3,1,21,1,1,1.6666666666666667,0,6,0.2857142857142857,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,True,simple,0,10,7,0,4,0.7,False,2,5,3,0,0,2,1.0,False,3,0,0.0,3,1,0,True,2,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:48.204084,True,1,True
382,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,1,4,2,0,2,2,1,0,43,3,1,1.0,0,9,0.20930232558139536,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,9.0,10.575,True,simple,0,5,3,0,3,0.6,False,0,2,2,2,1,0,0.0,False,1,1,1.0,3,2,0,True,0,0,0.0,0,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:48.551073,True,1,True
383,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,7,4,2,1,0,5,1,25,1,1,2.0,0,6,0.24,2,0,0,0,7,1,0,1,0,5,3,0.0,0.0,17.0,26.180000000000003,True,simple,0,12,10,0,4,0.8333333333333334,False,1,8,4,0,0,2,1.0,False,4,0,0.0,4,1,2,True,2,3,1.0,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:48.880624,True,1,True
384,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,20,6,4,4,0,5,1,78,2,1,1.6666666666666667,0,6,0.07692307692307693,3,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,True,simple,0,20,16,0,4,0.8,False,0,10,6,3,1,4,0.5714285714285714,False,6,0,0.5,4,4,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:49.232465,True,1,True
385,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,14,5,4,3,0,5,1,60,2,1,2.2,0,6,0.1,2,0,0,0,16,2,0,2,0,7,3,0.0,0.0,34.0,84.5142857142857,True,simple,0,16,14,0,4,0.875,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,3,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:49.586401,True,1,True
386,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,5,4,3,0,5,1,63,2,1,2.2,0,6,0.09523809523809523,3,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,simple,0,16,14,0,4,0.875,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,3,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:49.960239,True,1,True
387,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,22,6,4,4,0,5,1,78,2,1,2.3333333333333335,0,6,0.07692307692307693,3,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,True,simple,0,24,20,0,4,0.8333333333333334,False,2,14,6,1,1,4,0.8,False,6,0,0.16666666666666666,5,4,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:50.317948,True,1,True
388,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,20,7,4,4,0,5,1,78,2,1,2.142857142857143,0,6,0.07692307692307693,3,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,True,simple,0,26,23,0,4,0.8846153846153846,False,0,15,7,3,1,4,0.5714285714285714,False,6,1,0.42857142857142855,5,4,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:50.672837,True,1,True
389,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,1,2,1,0,1,1,17,1,1,1.0,0,7,0.4117647058823529,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,True,simple,0,6,5,0,5,0.8333333333333334,False,0,1,1,1,1,2,0.6666666666666666,False,1,0,1.0,1,1,0,True,2,0,0.0,0,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:51.022601,True,1,True
390,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,3,2,1,0,3,1,22,1,1,1.6666666666666667,0,6,0.2727272727272727,1,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,True,simple,0,9,7,0,3,0.7777777777777778,False,1,5,3,0,0,2,1.0,False,3,0,0.0,3,1,2,True,2,3,1.0,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:51.344959,True,1,True
391,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,20,7,4,4,0,5,1,78,2,1,2.142857142857143,0,6,0.07692307692307693,3,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,True,simple,0,26,23,0,4,0.8846153846153846,False,0,15,7,3,1,4,0.5714285714285714,False,6,1,0.42857142857142855,5,4,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:51.700294,True,1,True
392,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,simple,0,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:52.038488,True,1,True
393,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,22,6,4,4,0,5,1,78,2,1,2.3333333333333335,0,6,0.07692307692307693,3,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,True,simple,0,24,20,0,4,0.8333333333333334,False,2,14,6,1,1,4,0.8,False,6,0,0.16666666666666666,5,4,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:52.383496,True,1,True
394,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,4,2,2,1,0,3,1,23,1,1,2.0,0,7,0.30434782608695654,0,0,0,0,5,1,0,2,0,5,3,0.0,0.0,19.0,21.659999999999997,True,simple,0,11,10,0,5,0.9090909090909091,False,0,4,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,1,1,True,2,2,0.5,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:52.728634,True,1,True
395,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,17,98,5,0,1,0,1,0,778,5,1,1.0,0,120,0.15424164524421594,0,0,0,0,93,35,0,20,3,18,6,0.0,0.0,213.0,1390.4166666666667,True,simple,0,0,0,0,0,0.0,False,0,0,5,0,0,0,0.0,False,5,0,0.0,5,1,0,False,0,10,0.0,5,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:55.299392,True,1,True
396,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,simple,0,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:55.664642,True,1,True
397,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,6,5,4,1,5,1,70,2,1,2.0,0,6,0.08571428571428572,2,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,simple,0,20,17,0,4,0.85,False,0,12,6,1,1,5,0.8333333333333334,False,5,1,0.16666666666666666,6,4,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:56.102322,True,1,True
398,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,simple,0,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:56.464429,True,1,True
399,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,5,4,3,0,5,1,63,2,1,2.2,0,6,0.09523809523809523,3,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,simple,0,16,14,0,4,0.875,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,3,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:56.829400,True,1,True
400,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1,20,3,0,2,1,3,0,88,3,1,1.6666666666666667,0,7,0.07954545454545454,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,True,simple,0,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:57.211813,True,1,True
401,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,0,6,2,2,3,0,1,1,25,1,1,1.0,0,7,0.28,0,0,0,0,5,3,0,2,0,7,5,0.0,0.0,26.0,26.37142857142857,True,simple,0,11,9,0,5,0.8181818181818182,False,0,2,2,3,1,2,0.4,False,2,0,1.5,1,3,2,True,2,2,1.0,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:57.574259,True,1,True
402,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,18,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,18,4,0,2,0,8,4,0.0,0.0,38.0,98.8,True,simple,0,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:57.928120,True,1,True
403,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,3,2,1,0,3,1,24,1,1,1.6666666666666667,0,8,0.3333333333333333,1,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,True,simple,0,9,6,0,3,0.6666666666666666,False,2,5,3,0,0,2,1.0,False,3,0,0.0,3,1,0,True,2,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:58.259950,True,1,True
404,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,26,6,4,4,0,5,1,86,2,1,2.6666666666666665,0,6,0.06976744186046512,3,0,0,0,25,4,0,2,0,8,4,0.0,0.0,46.0,159.85,True,simple,0,29,26,0,5,0.896551724137931,False,2,16,6,1,1,4,0.8,False,6,0,0.16666666666666666,5,4,4,True,4,4,1.0,4,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:58.615068,True,1,True
405,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,simple,0,21,19,0,6,0.9047619047619048,False,0,11,5,1,1,4,0.8,False,4,1,0.2,4,3,3,True,4,3,0.75,3,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:58.976375,True,1,True
406,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,2,2,2,0,3,1,24,1,1,2.0,0,6,0.25,1,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,True,simple,0,11,10,0,6,0.9090909090909091,False,0,4,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,2,0,True,2,0,0.0,0,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:59.315636,True,1,True
407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,5,3,2,1,1,1,27,1,1,1.0,0,6,0.2222222222222222,1,0,0,0,8,2,0,1,0,6,2,0.0,0.0,13.0,20.366666666666667,False,simple,0,12,7,0,2,0.5833333333333334,False,0,5,5,5,1,3,0.375,False,4,1,1.0,4,2,2,True,3,4,0.6666666666666666,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:59.050658,True,1,True
408,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,5,18,7,16,6,0,1,4,108,3,1,1.0,0,22,0.2037037037037037,3,1,0,0,11,14,0,5,0,10,3,0.0,0.0,43.0,89.44,True,moderate,1,31,24,0,9,0.7741935483870968,False,2,7,7,6,2,16,0.7272727272727273,False,7,0,0.8571428571428571,4,6,1,True,13,2,0.07692307692307693,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:59.575484,True,1,True
409,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,simple,0,6,3,0,2,0.5,False,0,3,3,1,1,2,0.6666666666666666,False,2,1,0.3333333333333333,3,1,2,False,2,3,1.0,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:02:59.919579,True,1,True
410,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:03:00.264993,True,1,True
411,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,16,4,2,2,1,3,1,124,2,1,1.5,0,31,0.25,0,0,0,0,15,7,0,2,1,10,5,0.0,0.0,31.0,61.69,True,simple,0,12,9,0,2,0.75,False,0,6,4,2,1,2,0.5,False,4,0,0.5,3,2,2,True,2,4,1.0,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:03:00.700774,True,1,True
412,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,7,15,2,4,0,8,0,115,1,1,2.4,0,23,0.2,0,0,0,0,3,7,0,3,2,6,4,0.0,0.0,27.0,35.55,True,moderate,1,81,70,1,14,0.8641975308641975,False,17,36,15,9,3,2,0.18181818181818182,False,14,1,0.6,11,4,1,True,2,16,0.5,10,0,0,1.0,False,0,0,0,0,2025-12-22 13:03:01.113897,True,1,True
413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,4,1,1,0,0,1,1,12,1,1,1.0,0,6,0.5,0,0,0,0,3,2,0,1,0,4,2,0.0,0.0,9.0,9.9,False,simple,0,2,1,0,1,0.5,False,0,1,1,0,0,1,1.0,False,1,0,0.0,1,0,1,False,1,1,1.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 13:03:01.447427,True,1,True
414,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2,3,3,2,3,0,1,0,23,1,1,1.0,0,8,0.34782608695652173,0,0,0,0,6,4,0,5,1,6,5,0.0,0.0,43.0,63.06666666666666,True,simple,0,8,5,0,3,0.625,False,0,3,3,3,1,2,0.4,False,2,1,1.0,3,3,0,True,2,0,0.0,0,0,0,1.0,False,0,0,0,0,2025-12-22 13:03:01.789928,True,1,True
415,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,5,4,1,0,3,1,35,1,1,1.4,0,6,0.17142857142857143,4,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,False,simple,0,12,8,0,2,0.6666666666666666,False,0,7,5,4,1,4,0.5,False,4,1,0.8,4,1,2,True,4,3,0.5,2,0,0,1.0,False,0,0,0,0,2025-12-22 13:03:02.143770,True,1,True
