contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,has_reentrancy_guard,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,label
441,0xe894d54dca59cb53fe9cbc5155093605c7068220,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,9,1,1,0,0,4,1,18,1,1,4.0,0,6,0.3333333333333333,0,0,0,0,7,4,0,1,0,7,2,0.0,0.0,14.0,19.6,False,simple,0,11,11,1,8,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,5,1.0,1,0,0,1.0,False,0,0,0,0,1
442,0xec329ffc97d75fe03428ae155fc7793431487f63,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xec329ffc97d75fe03428ae155fc7793431487f63.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,3,17,3,2,1,1,1,1,104,3,1,1.0,0,31,0.2980769230769231,0,0,0,0,14,9,0,4,0,15,5,0.0,0.0,42.0,56.84,True,simple,0,8,5,0,2,0.625,False,0,3,3,2,1,2,0.5,False,3,0,0.6666666666666666,2,1,2,False,2,4,1.0,2,0,0,1.0,False,0,0,0,0,1
443,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,6,5,2,0,3,1,40,1,1,1.6666666666666667,0,6,0.15,4,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,True,simple,0,17,13,0,4,0.7647058823529411,False,0,10,6,4,1,5,0.5555555555555556,False,4,2,0.6666666666666666,5,2,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0,1
444,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1,20,3,0,2,1,3,0,88,3,1,1.6666666666666667,0,7,0.07954545454545454,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,True,simple,0,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1,0,0,1.0,False,0,0,0,0,1
445,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,simple,0,6,3,0,2,0.5,False,0,3,3,1,1,2,0.6666666666666666,False,2,1,0.3333333333333333,3,1,2,False,2,3,1.0,2,0,0,1.0,False,0,0,0,0,1
446,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,6,2,1,2,0,4,1,20,1,1,2.5,0,6,0.3,0,0,0,0,7,3,0,1,0,8,2,0.0,0.0,11.0,12.5125,False,simple,0,13,12,1,8,0.9230769230769231,False,1,5,2,2,1,1,0.3333333333333333,False,1,1,1.0,3,2,1,True,1,2,1.0,1,0,0,1.0,False,0,0,0,0,1
447,0xe09b1ab8111c2729a76f16de96bc86a7af837928,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,,smartbugs_curated,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1,21,23,9,18,3,11,1,317,2,1,2.0869565217391304,1,54,0.17034700315457413,3,0,0,0,4,22,0,5,7,13,5,0.0,0.0,66.0,98.4923076923077,True,critical,3,165,152,1,24,0.9212121212121213,False,7,48,23,38,2,9,0.19148936170212766,False,17,6,1.6521739130434783,21,18,13,True,6,36,2.1666666666666665,17,0,0,1.0,False,0,0,0,0,1
448,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,5,4,1,0,3,1,35,1,1,1.4,0,6,0.17142857142857143,4,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,False,simple,0,12,8,0,2,0.6666666666666666,False,0,7,5,4,1,4,0.5,False,4,1,0.8,4,1,2,True,4,3,0.5,2,0,0,1.0,False,0,0,0,0,1
449,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,,smartbugs_curated,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,4,13,18,9,9,3,3,3,112,1,1,1.3888888888888888,0,16,0.14285714285714285,13,0,0,0,15,7,0,7,0,10,4,0.0,0.0,63.0,125.37,True,moderate,1,66,49,0,5,0.7424242424242424,False,7,25,18,20,2,9,0.3103448275862069,False,16,2,1.1111111111111112,12,9,4,True,9,5,0.4444444444444444,4,0,0,1.0,False,0,0,0,0,1
450,0x663e4229142a27f00bafb5d087e1e730648314c3,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,,smartbugs_curated,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,7,12,172,6,0,0,0,1,0,2073,18,1,1.0,0,819,0.3950795947901592,0,0,0,0,129,71,0,19,3,24,7,0.0,0.0,302.0,2248.641666666667,True,moderate,1,0,0,0,0,0.0,False,0,0,6,0,0,0,0.0,False,6,0,0.0,6,0,0,False,0,10,0.0,5,0,0,1.0,False,0,0,0,0,1
451,0xd5967fed03e85d1cce44cab284695b41bc675b5c,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,False,simple,0,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,0,1.0,False,0,0,0,0,1
452,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,14,4,2,2,1,3,1,76,2,1,1.5,0,30,0.39473684210526316,0,0,0,0,19,4,0,2,0,9,3,0.0,0.0,29.0,70.24444444444444,True,simple,0,12,9,0,2,0.75,False,0,6,4,2,1,2,0.5,False,4,0,0.5,3,2,2,True,2,4,1.0,2,0,0,1.0,False,0,0,0,0,1
453,0xf2570186500a46986f3139f65afedc2afe4f445d,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,2,1,1,0,4,1,18,1,1,2.5,0,8,0.4444444444444444,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666666666666666,False,simple,0,9,8,1,6,0.8888888888888888,False,0,5,2,1,1,1,0.5,False,1,1,0.5,2,1,1,True,1,1,1.0,1,0,0,1.0,False,0,0,0,0,1
454,0x4051334adc52057aca763453820cb0e045076ef3,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,False,simple,0,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,0,1.0,False,0,0,0,0,1
455,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,0,0,1.0,False,0,0,0,0,1
456,0xbaa3de6504690efb064420d89e871c27065cdd52,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xbaa3de6504690efb064420d89e871c27065cdd52.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,simple,0,6,3,0,2,0.5,False,0,3,3,1,1,2,0.6666666666666666,False,2,1,0.3333333333333333,3,1,2,False,2,3,1.0,2,0,0,1.0,False,0,0,0,0,1
457,unchecked_return_value,,data/smartbugs_curated/dataset/unchecked_low_level_calls/unchecked_return_value.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,2,2,0,0,1,2,15,1,1,1.0,0,6,0.4,0,0,0,0,4,2,0,1,0,4,2,0.0,0.0,10.0,13.5,False,simple,0,4,2,0,1,0.5,False,0,2,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,0,2,False,2,2,1.0,2,0,0,1.0,False,0,0,0,0,1
458,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,False,simple,0,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,0,1.0,False,0,0,0,0,1
459,short_address_example,,data/smartbugs_curated/dataset/short_addresses/short_address_example.sol,,smartbugs_curated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,3,0,1,0,3,0,24,1,1,1.6666666666666667,0,6,0.25,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,12,9,0,6,0.75,False,3,5,3,0,0,0,0.0,False,3,0,0.0,3,1,1,True,0,3,0.0,2,0,0,1.0,False,0,0,0,0,1
460,odds_and_evens,,data/smartbugs_curated/dataset/front_running/odds_and_evens.sol,,smartbugs_curated,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,5,4,3,3,0,5,0,42,1,1,3.0,0,7,0.16666666666666666,1,0,0,0,4,2,0,1,1,4,3,0.0,0.0,15.0,20.25,True,simple,0,25,23,0,7,0.92,False,2,12,4,2,1,3,0.6,False,3,1,0.5,3,3,1,True,3,1,0.3333333333333333,1,0,0,1.0,False,0,0,0,0,1
461,ERC20,,data/smartbugs_curated/dataset/front_running/ERC20.sol,,smartbugs_curated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,6,6,5,3,0,1,0,103,2,1,1.0,0,31,0.30097087378640774,0,4,0,0,4,3,0,0,0,4,2,0.0,0.0,6.0,9.15,False,simple,0,27,21,0,8,0.7777777777777778,False,5,6,6,3,1,5,0.625,False,6,0,0.5,4,3,4,True,2,11,2.0,6,2,0,0.0,False,0,2,2,0,1
462,FindThisHash,,data/smartbugs_curated/dataset/front_running/FindThisHash.sol,,smartbugs_curated,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,3,1,1,0,1,0,16,1,1,1.0,0,7,0.4375,1,0,0,0,4,1,0,1,0,4,2,0.0,0.0,13.0,15.275,False,simple,0,5,2,0,2,0.4,False,0,3,3,2,1,1,0.3333333333333333,False,2,1,0.6666666666666666,4,1,1,True,1,1,1.0,1,0,0,1.0,False,0,0,0,0,1
463,eth_tx_order_dependence_minimal,,data/smartbugs_curated/dataset/front_running/eth_tx_order_dependence_minimal.sol,,smartbugs_curated,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,5,3,2,3,0,1,0,28,1,1,1.0,0,7,0.25,1,0,0,0,2,3,0,0,2,3,2,0.0,0.0,5.0,6.833333333333334,False,simple,0,12,9,0,4,0.75,False,0,3,3,2,1,2,0.5,False,3,0,0.6666666666666666,2,3,1,True,2,1,0.5,1,0,0,1.0,False,0,0,0,0,1
464,RaceCondition,,data/vulnerable_complex/trail_of_bits/race_condition/RaceCondition.sol,,trail_of_bits,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,6,3,1,3,0,1,0,42,2,1,1.0,0,7,0.16666666666666666,1,0,0,0,6,3,0,3,0,7,5,0.0,0.0,26.0,30.085714285714285,True,simple,0,12,9,0,4,0.75,False,0,3,3,2,1,1,0.3333333333333333,False,3,0,0.6666666666666666,2,3,3,True,1,4,3.0,3,1,0,0.0,False,0,0,1,0,1
466,Unprotected,,data/vulnerable_complex/trail_of_bits/unprotected_function/Unprotected.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,8,3,0,1,1,1,0,25,1,1,1.0,0,1,0.04,0,0,0,0,5,3,0,0,0,4,2,0.0,0.0,8.0,14.2,False,simple,0,7,4,0,2,0.5714285714285714,False,0,3,3,1,1,0,0.0,False,3,0,0.3333333333333333,3,1,2,False,0,2,0.0,2,0,0,1.0,False,0,0,0,0,1
467,integer_overflow_1,,data/vulnerable_complex/trail_of_bits/integer_overflow/integer_overflow_1.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,3,0,1,0,1,0,13,1,1,1.0,0,2,0.15384615384615385,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,False,simple,0,6,3,0,2,0.5,False,0,3,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,1,2,True,0,2,0.0,2,0,0,1.0,False,0,0,0,0,1
469,auction,,data/vulnerable_complex/trail_of_bits/denial_of_service/auction.sol,,trail_of_bits,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,1,1,2,0,3,0,42,2,1,3.0,0,11,0.2619047619047619,1,0,0,0,2,2,0,1,1,3,3,0.0,0.0,8.0,9.066666666666666,True,simple,0,7,7,0,5,1.0,False,0,3,1,1,1,1,0.5,False,1,0,1.0,1,2,0,True,1,0,0.0,0,0,0,1.0,False,0,0,0,0,1
470,incorrect_constructor,,data/vulnerable_complex/trail_of_bits/wrong_constructor_name/incorrect_constructor.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,1,1,1,1,0,21,1,1,1.0,0,2,0.09523809523809523,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,False,simple,0,5,3,0,2,0.6,False,0,2,2,2,1,1,0.3333333333333333,False,2,0,1.0,3,1,0,True,1,0,0.0,0,0,0,1.0,False,0,0,0,0,1
471,ReentrancyExploit,,data/vulnerable_complex/trail_of_bits/reentrancy/ReentrancyExploit.sol,,trail_of_bits,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,14,6,4,3,0,3,3,31,1,1,1.3333333333333333,0,5,0.16129032258064516,2,0,0,0,14,1,0,1,0,6,3,0.0,0.0,24.0,58.800000000000004,True,simple,0,16,11,0,3,0.6875,False,0,8,6,7,1,4,0.36363636363636365,False,5,1,1.1666666666666667,5,3,1,True,4,1,0.25,1,0,0,1.0,False,0,0,0,0,1
472,Reentrancy,,data/vulnerable_complex/trail_of_bits/reentrancy/Reentrancy.sol,,trail_of_bits,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,9,5,5,1,0,3,2,35,1,1,1.8,0,8,0.22857142857142856,1,0,0,0,8,2,0,1,1,6,3,0.0,0.0,19.0,29.766666666666666,True,simple,0,18,13,0,4,0.7222222222222222,False,3,9,5,0,0,5,1.0,False,5,0,0.0,5,1,0,True,5,1,0.0,1,0,0,1.0,False,0,0,0,0,1
473,Bob,,data/vulnerable_complex/trail_of_bits/incorrect_interface/Bob.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,2,2,0,0,1,0,13,2,1,1.0,0,0,0.0,0,0,0,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,False,simple,0,4,2,0,1,0.5,False,0,2,2,0,0,2,1.0,False,2,0,0.0,2,0,2,False,0,2,0.0,2,0,0,1.0,False,0,0,0,0,1
474,Alice,,data/vulnerable_complex/trail_of_bits/incorrect_interface/Alice.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,5,3,0,1,0,1,0,13,1,1,1.0,0,0,0.0,0,0,0,0,5,0,0,0,0,2,1,0.0,0.0,5.0,12.5,False,simple,0,6,3,0,1,0.5,False,0,3,3,0,0,0,0.0,False,3,0,0.0,3,1,2,False,0,2,0.0,2,0,0,1.0,False,0,0,0,0,1
475,coin,,data/vulnerable_complex/trail_of_bits/forced_ether_reception/coin.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,19,2,0,1,1,1,0,158,4,1,1.0,0,63,0.3987341772151899,0,0,0,0,20,3,0,2,0,10,3,0.0,0.0,34.0,75.14,True,simple,0,5,3,0,2,0.6,False,0,2,2,1,1,0,0.0,False,2,0,0.5,2,1,1,False,0,1,0.0,1,0,0,1.0,False,0,0,0,0,1
477,Rubixi,,data/vulnerable_complex/trail_of_bits/wrong_constructor_name/Rubixi_source_code/Rubixi.sol,,trail_of_bits,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5,25,19,5,7,1,8,0,119,1,1,2.3157894736842106,0,15,0.12605042016806722,0,0,0,0,15,16,0,6,4,11,4,0.0,0.0,60.0,142.9090909090909,True,moderate,1,99,86,1,12,0.8686868686868687,False,6,44,19,9,2,5,0.35714285714285715,False,16,3,0.47368421052631576,12,7,6,True,5,7,1.2,7,4,0,0.0,False,0,1,4,0,1
479,GiftBox,,data/vulnerable_complex/trail_of_bits/honeypots/GiftBox/GiftBox.sol,,trail_of_bits,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,13,8,2,4,0,3,0,57,1,1,2.25,0,0,0.0,4,0,0,0,14,2,0,1,1,6,3,0.0,0.0,23.0,59.033333333333324,True,simple,0,27,23,0,3,0.8518518518518519,False,2,18,8,4,1,2,0.3333333333333333,False,7,1,0.5,7,4,4,True,2,5,2.0,5,0,0,1.0,False,0,0,0,0,1
480,VarLoop,,data/vulnerable_complex/trail_of_bits/honeypots/VarLoop/VarLoop.sol,,trail_of_bits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,4,2,1,0,10,0,32,1,1,3.25,0,0,0.0,3,0,0,0,3,1,0,1,0,3,2,0.0,0.0,13.0,16.03333333333333,False,simple,0,23,23,1,12,1.0,False,0,13,4,2,1,2,0.5,False,3,1,0.5,5,1,0,True,2,0,0.0,0,0,0,1.0,False,0,0,0,0,1
481,PrivateBank,,data/vulnerable_complex/trail_of_bits/honeypots/PrivateBank/PrivateBank.sol,,trail_of_bits,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,5,4,3,0,5,1,54,2,1,2.2,0,0,0.0,2,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,simple,0,16,14,0,4,0.875,False,0,11,5,0,0,4,1.0,False,4,1,0.0,5,3,2,True,4,2,0.5,2,0,0,1.0,False,0,0,0,0,1
482,KOTH,,data/vulnerable_complex/trail_of_bits/honeypots/KOTH/KOTH.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,3,1,0,1,1,1,0,30,2,1,1.0,0,10,0.3333333333333333,0,0,0,0,4,0,0,1,0,3,2,0.0,0.0,13.0,17.333333333333332,False,simple,0,2,1,0,1,0.5,False,0,1,1,0,0,0,0.0,False,1,0,0.0,1,1,0,False,0,0,0.0,0,0,0,1.0,False,0,0,0,0,1
483,Multiplicator,,data/vulnerable_complex/trail_of_bits/honeypots/Multiplicator/Multiplicator.sol,,trail_of_bits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,4,2,1,0,3,0,21,1,1,1.5,0,0,0.0,3,0,0,0,3,1,0,0,0,3,1,0.0,0.0,4.0,4.933333333333334,False,simple,0,9,6,0,2,0.6666666666666666,False,0,6,4,3,1,2,0.4,False,3,1,0.75,4,1,1,True,2,1,0.5,1,0,0,1.0,False,0,0,0,0,1
486,SpankChain,,data/vulnerable_complex/trail_of_bits/reentrancy/SpankChain_source_code/SpankChain.sol,,trail_of_bits,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,17,5,0,1,0,1,0,129,3,1,1.0,0,68,0.5271317829457365,0,0,0,0,19,0,0,0,0,6,2,0.0,0.0,17.0,53.833333333333336,False,simple,0,0,0,0,0,0.0,False,0,0,5,0,0,0,0.0,False,5,0,0.0,5,1,0,False,0,10,0.0,5,0,0,1.0,False,0,0,0,0,1
487,SpankChain_Payment,,data/vulnerable_complex/trail_of_bits/reentrancy/SpankChain_source_code/SpankChain_Payment.sol,,trail_of_bits,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,17,98,5,0,1,0,1,0,771,5,1,1.0,0,113,0.14656290531776914,0,0,0,0,93,35,0,20,3,18,6,0.0,0.0,213.0,1390.4166666666667,True,simple,0,0,0,0,0,0.0,False,0,0,5,0,0,0,0.0,False,5,0,0.0,5,1,0,False,0,10,0.0,5,0,0,1.0,False,0,0,0,0,1
488,KingOfTheEtherThrone,,data/vulnerable_complex/trail_of_bits/unchecked_external_call/KotET_source_code/KingOfTheEtherThrone.sol,,trail_of_bits,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,10,13,7,5,9,1,21,0,140,1,1,3.857142857142857,1,50,0.35714285714285715,0,0,0,0,8,16,0,11,1,11,5,0.0,0.0,73.0,127.41818181818181,True,moderate,1,61,63,0,21,1.0327868852459017,False,2,27,7,3,1,5,0.625,False,6,1,0.42857142857142855,5,9,3,True,4,3,0.75,3,1,0,0.0,False,0,0,1,0,1
489,UniswapV2Router02_0x7a250d56,0x7a250d5600000000000000000000000000000000,data/production/safe/raw/UniswapV2Router02_0x7a250d56.sol,,production_safe,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,6,24,27,92,2,1,10,0,725,10,1,2.259259259259259,0,24,0.03310344827586207,5,54,2,0,13,20,0,7,0,9,3,0.0,0.0,64.0,192.0,True,critical,3,233,222,12,30,0.9527896995708155,True,5,61,27,47,3,92,0.6618705035971223,False,24,3,1.7407407407407407,11,2,26,True,26,132,1.0,26,0,0,1.0,False,0,0,0,0,0
